"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 22 14:10:50 GMT 2023","Wed Feb 22 14:10:56 GMT 2023","5611","importWallet","import/seed","import/password","","","#3 输入的密码,和确认密码不一致=>无法点击继续 ",""
"passed","Wed Feb 22 14:10:23 GMT 2023","Wed Feb 22 14:10:28 GMT 2023","5054","importWallet","import/seed","","","","#2 输入的助记词包含数字 # 无法导入助记词",""
"passed","Wed Feb 22 14:10:58 GMT 2023","Wed Feb 22 14:11:04 GMT 2023","5442","importWallet","import/seed","import/password","","","#5 还没输入用户名,点击继续 => 无法点击继续",""
"passed","Wed Feb 22 14:10:09 GMT 2023","Wed Feb 22 14:10:13 GMT 2023","3409","create a wallet","create/account","create/password > create/seed > create/confirm","","","#3 输入正确的顺序后，能够点击confirm",""
"passed","Wed Feb 22 14:09:48 GMT 2023","Wed Feb 22 14:09:53 GMT 2023","4754","create a wallet","create/account","create/password","","","#3 输入的密码,和确认密码不一致=>无法点击继续 ",""
"passed","Wed Feb 22 14:10:13 GMT 2023","Wed Feb 22 14:10:18 GMT 2023","4780","importWallet","","","","","#1 输入正确的助记词 # 导入账户成功 ",""
"passed","Wed Feb 22 14:10:40 GMT 2023","Wed Feb 22 14:10:44 GMT 2023","4507","importWallet","import/seed","","","","#6 还没输完，点击next=>点击失败",""
"skipped","Wed Feb 22 14:10:50 GMT 2023","Wed Feb 22 14:10:50 GMT 2023","0","importWallet","import/seed","import/password","","","#2-0 输入的密码:中文12345678=>报错",""
"passed","Wed Feb 22 14:09:37 GMT 2023","Wed Feb 22 14:09:42 GMT 2023","4598","create a wallet","create/account","","","","#1 还没输入用户名,点击继续 => 无法点击继续",""
"passed","Wed Feb 22 14:11:10 GMT 2023","Wed Feb 22 14:11:12 GMT 2023","2692","importWallet","import/seed","import/password > import/account","","","#2 还没输入用户名,点击back => 返回成功",""
"passed","Wed Feb 22 14:11:04 GMT 2023","Wed Feb 22 14:11:10 GMT 2023","5718","importWallet","import/seed","import/password > import/account","","","#1 还没输入用户名,点击继续 => 无法点击继续",""
"passed","Wed Feb 22 14:09:43 GMT 2023","Wed Feb 22 14:09:48 GMT 2023","4756","create a wallet","create/account","create/password","","","#1 输入密码少于8位, 就点击next=>报错",""
"skipped","Wed Feb 22 14:09:43 GMT 2023","Wed Feb 22 14:09:43 GMT 2023","1","create a wallet","create/account","","","","#4 输入的用户名过长 => 限制长度",""
"passed","Wed Feb 22 14:09:59 GMT 2023","Wed Feb 22 14:10:05 GMT 2023","5810","create a wallet","create/account","create/password > create/seed > create/confirm","","","#1 输入顺序和之前不一致=>无法点击confirm",""
