"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 22 13:43:47 GMT 2023","Wed Feb 22 13:43:51 GMT 2023","4088","create a wallet","create/account","create/password > create/seed > create/confirm","","","#2 输入错误的顺序能够，能够取消输入正确的顺序",""
"passed","Wed Feb 22 13:43:40 GMT 2023","Wed Feb 22 13:43:47 GMT 2023","6442","create a wallet","create/account","create/password > create/seed > create/confirm","","","#1 输入顺序和之前不一致=>无法点击confirm",""
"passed","Wed Feb 22 13:43:36 GMT 2023","Wed Feb 22 13:43:38 GMT 2023","2102","create a wallet","create/account","create/password > create/seed","","","#2 点击返回=>点击成功",""
"passed","Wed Feb 22 13:43:10 GMT 2023","Wed Feb 22 13:43:12 GMT 2023","1958","demo","","","","","2nd connect will failed",""
"passed","Wed Feb 22 13:43:59 GMT 2023","Wed Feb 22 13:44:05 GMT 2023","5195","importWallet","import/seed","","","","#1 输入的助记词包含重复的单词 # 无法导入助记词",""
"passed","Wed Feb 22 13:43:54 GMT 2023","Wed Feb 22 13:43:59 GMT 2023","5012","importWallet","","","","","#1 输入正确的助记词 # 导入账户成功 ",""
"skipped","Wed Feb 22 13:43:29 GMT 2023","Wed Feb 22 13:43:29 GMT 2023","1","create a wallet","create/account","create/password","","","#2-1 输入的密码:🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕=>报错",""
"passed","Wed Feb 22 13:44:48 GMT 2023","Wed Feb 22 13:44:54 GMT 2023","5807","importWallet","import/seed","import/password > import/account","","","#1 还没输入用户名,点击继续 => 无法点击继续",""
"passed","Wed Feb 22 13:44:05 GMT 2023","Wed Feb 22 13:44:10 GMT 2023","5696","importWallet","import/seed","","","","#2 输入的助记词包含数字 # 无法导入助记词",""
"passed","Wed Feb 22 13:44:16 GMT 2023","Wed Feb 22 13:44:21 GMT 2023","5132","importWallet","import/seed","","","","#4 词库外的单词https://github.com/bitcoin/bips/blob/master/bip-0039/english.txt => 无法导入助记词",""
"skipped","Wed Feb 22 13:43:24 GMT 2023","Wed Feb 22 13:43:24 GMT 2023","0","create a wallet","create/account","","","","#4 输入的用户名过长 => 限制长度",""
"skipped","Wed Feb 22 13:44:57 GMT 2023","Wed Feb 22 13:44:57 GMT 2023","0","importWallet","import/seed","import/password > import/account","","","#3-0 输入的用户名包含特殊符号，中文，表情等: => 报错",""
"passed","Wed Feb 22 13:44:21 GMT 2023","Wed Feb 22 13:44:23 GMT 2023","1644","importWallet","import/seed","","","","#5 点击返回=> 返回成功",""
"passed","Wed Feb 22 13:43:38 GMT 2023","Wed Feb 22 13:43:40 GMT 2023","2194","create a wallet","create/account","create/password > create/seed","","","#3 点击next=>点击成功",""
"passed","Wed Feb 22 13:44:33 GMT 2023","Wed Feb 22 13:44:39 GMT 2023","5711","importWallet","import/seed","import/password","","","#3 输入的密码,和确认密码不一致=>无法点击继续 ",""
